ID,LIMIT_BAL$,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1$,BILL_AMT2$,BILL_AMT3$,BILL_AMT4$,BILL_AMT5$,BILL_AMT6$,PAY_AMT1$,PAY_AMT2$,PAY_AMT3$,PAY_AMT4$,PAY_AMT5$,PAY_AMT6$,def_pay
18852,960,2,2,1,30,1,5,4,3,2,2,913.088,889.76,866.88,843.552,858.592,881.664,0,0,0,38.4,41.6,31.52,1
18853,5120,2,2,2,24,0,0,0,0,0,0,1184.96,553.696,471.744,531.744,565.44,0,129.92,193.184,272.896,225.696,0,0,0
18854,2560,2,3,1,26,0,0,0,2,0,0,2226.848,2329.664,2467.392,2381.44,2439.04,2492.064,160,195.2,0,96,96,96,0
18855,9920,2,1,2,26,0,0,0,0,0,0,873.056,905.152,941.664,945.536,954.848,977.024,46.688,51.2,51.424,28.736,32,29.376,0
18856,640,2,1,2,23,0,0,0,0,0,0,457.664,503.936,543.552,596.992,611.232,651.04,64,48,64,32,48,96,0
18857,2560,2,1,2,27,0,0,0,0,0,0,1684.864,1720.768,1757.088,1793.12,1843.136,1893.248,64,64,65.248,80,80,80,1
18858,5760,2,1,2,28,-1,-1,2,0,0,0,12.48,43.04,30.56,50.08,69.6,69.088,43.04,0,32,32,12.8,32,0
18859,2560,2,1,2,29,0,0,0,0,0,0,2062.08,2069.92,2078.592,2085.856,2094.56,2101.856,96,96,96,96,80,400,0
18860,4480,2,2,2,28,0,0,0,0,0,0,4157.6,4211.968,4280.416,4262.24,3241.536,3251.232,198.4,211.2,135.2,121.6,122.112,128,0
18862,3200,2,2,2,27,0,0,2,0,0,0,673.376,779.904,758.368,793.408,834.144,916.16,128,0,57.408,64,96,38.4,0
18863,1600,2,1,2,27,1,-1,-1,-1,0,0,0,1440,32,155.968,171.968,187.968,1440,32,155.968,16,16,0,1
18864,6400,2,1,2,28,0,0,0,0,0,0,3408.608,3432.16,3568.704,3653.472,3704.864,3799.968,128,192,192,160,160,368,0
18865,4160,2,2,1,28,2,0,0,0,0,-2,3155.392,3204.576,1614.592,1600,0,0,144,80,32,0,0,0,0
18866,4800,2,1,1,29,2,2,-2,-2,-2,-2,199.712,0,0,0,0,0,0,0,0,0,0,0,0
18867,5440,2,2,1,30,0,0,0,0,0,0,5290.464,5300.064,5307.872,5267.392,3889.504,3875.776,236.8,202.496,168.96,137.6,144,137.6,0
18868,5760,2,2,2,28,8,7,6,5,4,3,6311.392,6217.888,6079.392,5937.888,5796.384,5888.288,0,0,0,0,192,0,1
18869,10240,2,2,2,28,1,2,2,0,0,0,755.04,764.992,705.12,704.48,677.216,825.792,64,0,64.224,32,160,64,1
18870,1600,2,1,2,28,-1,2,2,2,0,0,157.344,150.176,222.24,212.832,129.92,129.92,0,80,0,32,0,0,0
18871,1600,2,2,2,27,0,0,0,0,0,0,664.384,716.224,682.976,475.2,394.08,332.512,64,51.904,64.416,16,16,16,0
18872,2560,2,3,1,27,0,0,-1,0,0,0,579.008,222.144,859.36,745.184,668.32,563.04,33.088,874.176,45.024,13.728,13.344,6.4,0
18873,3200,2,1,2,27,1,-1,-1,-1,-1,-1,-0.192,31.84,28.672,22.304,-9.664,31.968,64,28.8,25.6,0,73.6,58.816,0
18874,2560,2,2,2,23,0,0,0,0,0,0,1614.592,970.944,882.912,901.312,906.56,912.768,45.824,47.232,46.112,31.84,32.672,36.416,0
18875,3840,2,1,2,26,1,2,2,0,0,0,119.36,160.192,153.024,193.312,217.088,218.432,48,0,48,32,9.6,12.992,0
18876,7360,2,1,2,31,-2,-2,-2,-2,-2,-2,1576.928,148.672,173.408,140.128,78.56,1104.544,149.568,174.368,141.024,78.56,1104.544,271.84,0
18877,1920,2,2,1,31,-1,-1,-1,-1,-1,-1,1437.184,365.088,-1968.192,123.488,13.28,13.28,4609.504,11.68,2336,13.28,13.28,1604.352,1
18878,7040,2,1,2,30,0,0,0,0,0,0,1451.072,1359.36,1189.12,933.152,646.688,725.728,62.304,64,120.832,19.392,344.448,102.944,0
18879,2560,2,2,2,30,0,0,0,0,0,0,2257.28,2123.072,1869.472,1534.176,1282.944,1422.816,79.52,92.16,72.608,45.376,160,64,0
18880,9600,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18881,12800,2,1,2,30,-2,-2,-1,-1,0,0,93.184,85.376,103.104,696.16,488.256,512.064,85.376,103.104,696.16,16,32,15.2,0
18882,1600,2,2,2,31,0,0,0,0,0,0,1633.152,1622.976,1563.296,1559.648,299.904,311.552,56.384,74.048,38.4,32,32,16,0
18883,6400,2,1,2,30,-1,-1,-1,-1,-1,-1,153.6,65.28,190.752,58.528,52.864,18.688,65.28,190.752,58.528,52.864,18.688,173.76,0
18884,3840,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18885,11520,2,1,1,31,0,0,0,0,0,0,483.872,212.992,215.104,275.36,908.96,-3.36,160.192,64,128,640,160,128,0
18886,7040,2,2,2,30,0,0,0,0,0,0,1035.424,991.072,1000.864,744.256,145.472,207.04,64,44.064,256.352,5.28,64,32,0
18887,8960,2,2,1,31,0,0,0,0,0,0,4479.936,4480.96,4006.848,4045.632,4042.656,3518.496,194.688,160.768,160.64,162.976,103.008,128.768,0
18888,16000,2,2,2,31,-2,-2,-2,-2,-2,-2,-0.288,-0.288,-0.288,-0.288,57.472,-2.88,0,0,0,57.76,0,584.576,0
18889,7680,2,3,2,31,0,0,0,0,0,-2,5365.952,3463.872,3564.704,1972.8,0,0,127.264,160,96,0,0,3558.4,0
18890,9920,2,2,1,30,0,0,0,0,0,0,9502.144,9688.896,9573.184,9768.032,8395.776,8138.88,396.832,416,422.656,320,304.192,320.064,0
18891,6400,2,1,2,28,1,2,0,0,0,0,6581.856,6297.824,6136.064,5713.92,5442.944,5179.2,0,288.8,256.96,180.448,193.728,163.2,1
18892,8320,2,2,2,28,-1,0,0,0,0,0,2426.912,2223.68,2147.424,898.592,408.544,134.4,96.256,64.16,97.152,160,70.4,32,0
18893,6400,2,2,2,28,1,2,2,2,2,2,5486.976,5350.848,5775.488,5635.552,5907.84,6064.576,0,512,0,416,256,0,1
18894,5760,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,8640,2,2,1,27,0,0,0,2,0,0,792.608,721.472,683.04,475.264,597.408,805.6,128,160,0,320,224,64,0
18896,960,2,2,2,28,-1,-1,-2,-2,-2,-2,215.392,0,0,0,0,0,0,0,0,0,0,0,0
18897,5760,2,2,2,28,-1,-1,-1,-1,-1,-1,9.6,10.88,-3.84,13.44,14.72,14.72,16,0,32,16,14.72,19.52,0
18898,10880,2,2,1,29,0,0,0,-1,0,-1,1169.056,1078.048,259.456,617.312,1148.224,605.568,96,96,672,640,605.568,721.088,0
18900,5760,2,1,2,28,1,2,2,2,0,0,189.76,182.048,269.248,257.984,161.664,89.792,0,96,0,6.4,0,0,1
18901,4800,2,2,2,27,0,0,0,2,0,0,2857.664,2903.84,3082.048,2811.584,2557.952,2463.072,134.4,256,0.448,96,144,96,0
18902,3520,2,1,2,27,0,0,0,0,0,0,3614.016,3626.592,3474.144,3544.704,3582.272,3579.296,192,176,176,144,140.8,140.8,0
18903,1600,2,2,1,28,-1,-1,-1,2,-1,-1,32.608,53.504,26.752,26.752,26.752,48.544,53.504,26.752,0,26.752,48.544,44.608,0
18904,4480,2,1,2,28,-1,-1,-1,-1,-1,-1,242.816,497.824,604.352,303.232,161.28,194.24,544.48,608.96,320,320,195.2,704,0
18905,11520,2,1,2,28,-1,-1,-1,-1,0,0,308.032,373.888,580.608,1845.984,1584.608,1711.296,480.736,592,1846.304,352,480,160,0
18906,8960,2,2,2,29,-2,-2,-2,-2,-2,-2,3.168,0,0,0,0,0,0,0,0,0,0,160.544,0
18907,9920,2,1,2,28,0,0,0,-1,-1,-1,1186.72,752.192,390.112,440.8,396.064,1102.656,122.144,32,440.8,396.064,1102.656,40.608,0
18908,9280,2,2,1,28,0,0,0,-1,-1,-2,776.224,279.136,201.024,78.08,0,0,64.832,122.048,78.464,0,0,0,0
18909,6720,2,1,2,28,-1,-1,-1,-1,-1,-1,187.2,140.416,116.416,239.648,85.888,302.336,140.416,116.416,239.648,85.888,302.336,186.912,0
18910,6720,2,1,1,29,-1,-1,-1,-1,-1,-1,23.744,23.744,23.744,23.744,23.744,10.112,23.744,23.744,23.744,23.744,10.112,23.872,0
18911,3520,2,2,2,29,3,2,2,4,4,3,19.2,19.2,19.2,19.2,19.2,9.6,0,0,0,0,0,0,1
18912,1600,2,1,2,28,0,0,0,0,0,0,1542.752,1333.44,1366.72,1388.768,1416.352,1446.016,63.072,64.352,54.4,50.72,52.512,128,0
18913,8960,2,1,2,28,-1,-1,-1,-1,-1,0,8.608,133.12,114.88,8.768,168.768,263.104,133.312,115.424,8.8,168.8,103.136,106.72,0
18914,1600,2,2,2,28,1,3,3,2,2,2,1455.104,1533.536,1500.736,1467.168,1544.256,1546.912,112,0,0,112,32,112,1
18915,3840,2,2,1,28,1,2,0,0,0,0,1926.016,1870.944,1912.32,1951.68,1982.72,2087.456,0,96,96,96,160,0,1
18916,2560,2,2,1,28,1,-2,-1,-1,-1,0,0,4.672,32,80.8,47.936,15.968,4.672,32.192,80.8,48.128,0.032,20.768,0
18917,1600,2,1,2,29,0,-1,0,-1,-1,0,552,273.92,151.2,285.856,377.088,317.664,273.92,51.2,285.856,377.088,6.368,265.184,0
18918,1920,2,2,2,28,2,0,0,0,0,0,131.648,188,243.584,282.432,323.616,361.248,64,64,48,51.2,48,48,1
18919,6080,2,1,2,28,2,2,2,2,2,2,4970.72,5102.016,5237.888,5317.216,5394.944,5501.536,256,260.8,208,208,192,0,1
18920,4800,2,1,2,28,2,0,0,0,0,0,2105.888,1791.904,1484.544,1157.504,824.544,537.312,47.936,51.648,39.264,20.96,64,160,1
18921,5440,2,1,2,28,0,0,-2,-2,-2,-1,73.6,0,0,0,0,4.8,0,0,0,0,4.8,4.8,0
18922,4800,2,2,2,28,0,0,0,0,0,0,1987.904,1490.432,1394.656,1458.208,1489.056,1524.896,64,80,96,64,64,96,0
18923,12480,2,1,2,28,0,0,0,-2,-2,-2,6471.936,6564.8,0,0,0,0,320,0,0,0,0,0,0
18924,2240,2,2,2,29,0,0,0,0,0,0,647.808,2082.304,1972.864,2009.216,1834.4,1709.28,1600.16,73.984,71.584,65.216,64,68.064,0
18925,3840,2,2,2,29,0,0,0,0,0,0,1967.04,2026.72,2120.896,2205.696,2174.816,2172.8,96,112,112,60.864,66.912,96,0
18926,960,2,2,1,29,2,2,2,2,2,2,857.568,832.064,873.376,849.632,967.136,978.944,160,64,0,140.8,51.2,0,0
18927,6400,2,2,1,26,0,0,0,0,0,0,3162.304,3060.288,3037.856,3089.728,2108.96,48.896,137.6,112,160,160,32,0,0
18928,9600,2,2,2,28,2,0,0,0,0,0,8716.768,8269.216,8193.056,7864.704,7802.176,7847.52,359.424,354.176,289.12,288.576,288.576,288.96,1
18929,2880,2,1,2,29,2,2,2,0,0,0,225.664,299.84,290.496,328.544,331.2,338.048,83.36,0,48,17.6,16.928,16.992,1
18930,6400,2,1,1,30,-2,-2,-2,-2,-2,-2,154.656,203.84,74.944,25.92,311.776,32,203.84,74.944,25.92,328.096,32,226.528,0
18931,6720,2,1,2,31,-1,-1,-1,-1,-1,-1,10.432,10.432,10.432,10.432,10.432,10.432,10.432,10.432,10.432,10.432,10.432,10.432,0
18932,7360,2,2,2,31,0,0,-2,-1,0,0,157.056,0,0,1656,1641.44,1704.224,0,0,1666.112,64,96,96,0
18933,6400,2,1,2,31,1,-2,-2,-1,-1,-1,129.12,134.24,0,93.024,76.8,30.24,134.72,0,93.024,76.8,30.24,0,0
18934,13440,2,2,1,32,0,0,0,0,0,0,2875.616,528,559.776,550.88,551.936,568.416,57.024,40.8,40.992,19.744,25.376,32,0
18935,1920,2,3,1,28,1,2,2,0,0,0,1042.496,1111.744,1085.024,1153.024,1219.648,1290.624,96,0,96,96,96,160,0
18936,1600,2,2,1,34,0,0,0,2,0,0,1345.6,1642.496,1633.696,1395.552,633.12,643.328,320,131.2,0,28.8,64,32,0
18937,1920,2,2,1,28,1,2,2,2,2,2,1967.168,1891.872,2028.448,1949.408,1849.6,1878.336,0,167.328,0.576,120.928,56.448,0,0
18938,6720,2,1,2,28,-1,-1,0,0,0,0,82.176,1687.04,3451.552,3601.056,3798.368,1322.528,1687.04,1851.552,401.056,278.368,42.528,434.56,0
18939,1600,2,2,1,28,0,0,0,2,2,2,1396.736,1469.408,1625.088,1383.616,967.936,878.304,96,192,0,112,0,35.2,0
18940,12480,2,3,1,28,0,0,0,0,0,0,4128.064,4177.12,4156.416,4278.08,4407.04,4497.152,160,176,192,320,160,160,1
18941,4800,2,1,2,28,1,-1,-1,-1,-1,0,-2.848,444.608,793.024,61.664,262.4,123.744,447.456,794.592,75.456,262.72,0.608,0,0
18942,6400,2,2,2,30,0,0,0,0,0,0,1235.712,1299.584,1049.632,469.248,546.944,602.24,97.28,41.792,108.8,96,64,0,0
18943,4800,2,1,1,31,-1,-1,-2,-2,-2,-2,397.44,0,0,0,0,0,0,0,0,0,0,0,0
18944,15040,2,2,2,30,0,0,0,0,0,0,6912.992,6519.52,5808.992,1667.808,1548.352,1133.6,240.416,177.664,56.992,96.672,96.256,96.48,0
18945,6400,2,1,1,30,0,0,0,2,0,0,597.12,891.872,1768.864,1224.288,264.512,422.4,864.32,969.6,5.728,173.28,320,320,0
18946,5120,2,1,2,31,-1,-1,-2,-1,0,0,6.848,-5.6,-5.6,108.544,114.144,0,0,0,114.144,5.6,0,0,0
18947,7040,2,2,2,30,1,2,0,0,0,0,180.064,172.512,206.144,238.656,261.664,3578.112,0,41.6,40.992,32,3323.52,139.072,1
18948,9280,2,2,1,32,1,2,0,0,0,0,4699.296,4472.192,4352.384,4366.912,4381.728,4229.728,48.096,172.8,166.4,160,149.344,160,0
18950,9280,2,2,1,32,0,0,0,0,0,0,2444.256,2502.4,2551.232,2588.48,2611.68,2421.152,108.8,118.4,115.2,96,96,96,0
18951,960,2,2,2,23,1,2,0,0,0,0,1061.792,1035.488,1083.168,1104.704,1072.032,1028.128,0,64,44.448,34.176,96,80.256,1
18952,1280,2,3,1,23,2,3,2,2,2,0,263.808,254.912,298.592,311.328,301.568,307.872,0,52.544,22.4,0,11.168,27.904,1
18953,2240,2,1,2,26,0,0,0,0,0,0,2063.072,2098.464,1704.448,1646.848,3077.888,1571.328,72.992,92.416,57.6,64,60.8,56.32,0
18954,3200,2,2,2,23,0,0,-1,-1,-1,-1,2634.336,1464.192,293.984,173.056,413.44,308.992,32,293.984,173.056,413.44,308.992,151.584,0
18955,640,2,1,2,23,0,0,0,0,0,0,517.696,405.184,427.744,449.472,461.6,448.768,41.6,41.6,41.6,19.2,19.2,19.2,0
18956,1600,2,2,2,23,0,0,0,0,0,0,1632.064,1631.168,1600.672,1579.296,974.048,956.48,63.456,78.592,105.216,39.36,34.72,40.064,1
18958,4480,2,2,1,28,2,2,2,2,2,2,3680.608,3700.704,3881.728,3914.592,4009.472,4089.216,128,288,144,160,148.448,0,1
18959,7360,2,1,1,30,0,0,0,0,-1,0,1207.008,970.912,831.392,770.944,2106.88,1809.216,96.8,160,160,2106.88,64,64,0
18960,9600,2,2,2,30,-1,-1,-1,-1,-1,2,281.76,69.952,0,9.28,22.624,5.152,69.952,0,9.28,38.688,0,246.56,0
18962,3200,2,1,2,29,1,2,2,2,2,2,2033.344,2130.144,2162.048,2158.176,2083.392,2248.256,160,102.4,80,0,221.376,112.64,0
18963,3200,2,2,2,30,0,0,0,0,0,0,2965.856,2696.896,2783.264,2866.4,2924.224,2986.24,106.368,109.696,108.768,81.472,85.472,94.048,0
18964,2560,2,2,2,29,-1,-1,-1,2,0,-1,46.176,46.176,145.44,92.352,46.176,119.776,46.176,145.44,0,0,119.776,96,1
18965,5440,2,2,2,29,0,0,0,0,0,0,1644.832,1527.744,1456.928,1369.76,1216.544,1255.648,67.2,67.36,78.304,38.4,96,64,0
18966,13440,2,1,2,29,-2,-2,-1,0,0,0,12.544,12.672,1522.592,1538.24,1520.736,1466.688,12.8,1522.592,54.88,54.4,59.2,64,0
18967,2240,2,1,2,29,0,0,0,0,2,0,548.928,593.6,647.84,732.928,711.616,763.84,64,64,96,0,64,70.4,0
18968,15360,2,2,2,30,0,0,-2,-2,-2,-1,15052.8,0,0,0,0,10591.424,0,0,0,0,10591.424,960,1
18970,5760,2,1,2,28,0,0,0,0,0,0,7383.68,987.936,1025.056,1643.936,1681.696,1712.16,48,53.12,640,64.96,62.432,96,0
18971,7680,2,1,2,28,-1,-1,-1,-1,-1,0,274.88,204.736,520.672,890.4,463.648,1188.384,204.736,521.984,890.528,464.096,1076.256,351.424,0
18972,6720,2,1,2,28,0,-1,0,0,-1,0,317.376,222.144,789.76,1321.312,339.936,344.48,222.144,768,704,640,160,96,0
18973,3200,2,1,2,28,3,2,0,0,2,0,1598.752,1563.392,1596.768,1709.024,1662.432,1702.24,0,58.592,138.848,0,66.656,62.048,0
18974,1600,2,1,2,28,0,0,0,0,0,0,1566.08,1604.768,1457.472,1490.784,1520.608,1643.072,65.888,67.2,67.2,64,147.2,0,0
18975,9600,2,1,2,28,0,0,0,0,0,0,927.648,957.088,1299.776,1673.216,2240,3200,41.312,352,393.216,640,960,18.88,0
18976,2240,2,1,2,28,0,0,0,0,0,0,696.864,650.72,694.368,718.72,651.04,1347.936,64,64,48,96,23.072,38.4,0
18977,15680,2,1,2,29,0,0,0,0,-1,-1,671.488,347.616,170.944,236.64,11.744,441.728,64,64,112,11.744,512.768,112,0
18978,5440,2,1,2,29,0,0,0,0,0,0,1195.2,1239.168,1283.072,1316.16,1348.608,1379.648,64,64,64,64,57.6,57.6,0
18979,3200,2,1,2,29,0,0,0,0,0,0,1652.8,1705.408,1720.928,1733.312,1768.48,1805.6,80,62.112,64,64,65.568,71.104,0
18980,6400,2,2,2,32,-1,-1,2,-1,0,-1,72.352,9.536,9.536,440.448,169.28,29.568,9.536,0,440.448,0,29.568,212.32,0
18981,2560,2,2,2,32,-2,-2,-2,-2,-2,-2,110.688,121.248,110.688,16.896,221.376,0,121.248,110.688,16.896,221.376,0,0,0
18982,7040,2,2,2,32,0,0,0,0,0,0,4812.576,1537.92,975.68,1410.272,1772.96,2029.504,75.168,96.256,640,640.128,640,64,0
18984,3840,2,2,1,33,0,0,0,0,0,0,2898.4,2830.176,2837.792,2795.648,2807.744,2814.176,102.528,102.848,128.032,104.128,106.4,112,0
18985,7680,2,2,2,30,0,0,0,0,0,0,7242.08,7410.624,7261.088,4340.032,4432.64,4520.96,291.2,315.488,132.704,118.112,118.4,119.328,0
18986,6400,2,1,2,30,0,0,0,0,0,0,3076.864,3280.384,3738.016,4019.712,3690.048,3652.896,256,512.64,416,224.384,160,256,0
18987,1280,2,2,1,30,0,0,0,0,0,0,1278.08,1298.592,1297.376,1278.176,1244.64,1207.232,64,64,64,44.8,41.6,64,0
18988,6400,2,1,2,30,0,0,2,2,0,0,6244.096,6501.984,6697.152,6023.776,6037.376,6086.144,435.2,390.4,0,224,224,233.6,0
18989,3200,2,1,2,30,3,3,2,2,2,2,3068.48,3053.888,3117.12,3155.552,3225.184,3272.352,64,140.8,118.4,150.4,105.6,118.4,0
18990,1600,2,2,1,31,0,0,0,0,0,0,1552.288,1623.168,1614.496,630.496,619.04,643.392,105.92,65.248,39.584,20.288,160,27.008,0
18991,1280,2,2,1,32,0,0,0,0,0,0,1291.776,1235.936,2150.496,1272.448,1266.656,1274.848,51.296,64,64.448,80.096,67.296,71.072,0
18992,2240,2,2,1,32,2,2,3,2,0,0,2186.272,2342.08,2287.648,2207.392,2130.464,2272.416,211.2,0,0,80,176,0,0
18993,6720,2,1,2,31,-2,-2,-2,-2,-2,-2,6.112,12.032,18.208,12.096,12.096,12.096,12.032,18.208,12.096,12.096,12.096,12.096,0
18994,960,2,2,2,28,0,0,0,0,0,0,804.8,840.096,866.048,892.288,934.08,825.248,96,96,64,64,34.208,34.368,0
18995,3200,2,1,2,30,0,0,0,0,0,0,2939.008,2892,2610.304,2286.432,2192.96,2139.008,102.4,96.224,102.4,96,112,83.2,0
18996,640,2,2,1,30,0,0,0,0,0,0,536.128,568.416,603.328,639.104,578.88,634.944,41.312,76.224,48,19.36,64,64,0
18997,12800,2,2,1,36,0,-1,2,-1,0,0,666.176,34.528,25.568,60.256,18.784,0,60.096,0,60.256,0,0,0,0
18998,10560,2,2,1,28,0,0,0,0,0,2,7097.376,7202.528,7358.304,7459.904,7885.248,8106.816,320,320,272.224,550.88,352,0,0
18999,7680,2,2,2,30,-1,-1,0,-1,-1,-1,149.888,589.184,530.56,13.312,13.312,13.312,589.824,45.312,530.56,13.312,13.312,13.312,1
19000,2240,2,1,2,29,0,0,2,2,2,2,2279.584,2452.224,2395.296,2521.248,2466.688,2578.304,210.464,0,186.112,0,171.648,0,1
19001,7680,2,1,2,29,-1,-1,-1,-1,-1,-1,11.456,5.632,0,17.28,3.2,83.2,5.632,0,17.28,3.2,83.2,22.528,0
19002,6400,2,1,1,27,1,-2,-1,2,0,0,-28.672,80,20.896,20.896,20.896,0,225.664,20.896,0,0,0,41.6,0
19003,3200,2,1,2,27,-2,-2,-2,-2,-2,-2,28.928,84.32,20.352,81.216,55.52,65.728,118.72,20.352,128.032,55.52,65.728,82.592,0
19004,5760,2,1,2,29,0,0,0,0,0,0,1411.488,668.672,582.176,596.864,465.44,593.44,256,160,96,64,64,192,0
19005,11520,2,2,2,30,0,0,-1,-1,-1,-1,2630.24,3198.752,254.976,58.112,177.568,39.488,656,256.224,58.4,178.016,39.68,0,0
19006,4160,2,2,2,29,0,0,0,0,0,0,3622.496,3649.696,3763.264,3811.808,3840.96,3920.32,134.4,185.6,185.6,137.6,144,144,0
19007,3840,2,2,2,30,-2,-2,-2,-2,-2,-2,85.76,472.64,250.144,13.312,8.64,0,472.64,250.624,13.312,8.64,0,0,0
19008,7360,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,27.072,27.072,0,27.072,0,27.072,27.072,0,27.072,16,0
19010,10240,2,1,2,29,0,0,0,0,0,0,6350.112,6489.792,6625.6,6435.648,6109.472,6136.992,320,320,320,320,224,320,0
19011,10560,2,3,2,29,0,0,0,0,0,0,9970.464,10234.816,9717.728,8696.736,6355.328,4797.536,419.52,342.112,331.936,252.832,170.496,161.952,0
19012,2560,2,3,2,30,2,0,0,-1,-1,-2,153.408,159.648,66.08,32,0,0,34.368,32,32,0,0,0,1
19013,4800,2,1,1,30,-1,-1,-1,-1,-1,0,130.656,113.088,207.488,393.184,700.416,638.72,113.184,207.488,393.792,700.416,0,4.288,0
19014,5120,2,3,1,31,-2,-2,-2,-2,-2,-2,6.624,18.08,63.68,0,0,0,18.08,64.288,0,0,0,0,1
19015,1600,2,3,1,37,0,0,0,0,0,0,1273.728,1315.392,1338.976,1370.848,1398.08,1415.424,62.848,54.432,54.304,49.536,51.84,56.768,0
19017,6080,2,2,1,36,0,0,0,0,0,0,5945.216,5950.688,5742.656,5199.424,5060.384,5054.592,239.456,188.864,225.952,156.864,193.824,172.192,0
19018,1600,2,2,2,27,0,0,0,0,0,0,827.84,688.352,670.464,699.936,714.208,779.872,42.4,44.544,42.016,24.288,75.872,105.408,0
19019,2880,2,1,2,28,-1,-1,-1,0,0,0,27.712,4.736,12.064,135.328,195.488,282.624,4.736,12.064,128,67.488,90.624,10.112,0
19020,6720,2,1,2,28,-1,0,0,0,0,0,2741.504,2188.608,2249.76,2100.032,2068.416,2159.936,192.288,160,160,160,160,160,0
19021,7680,2,1,2,28,0,0,0,0,0,0,7881.92,8008.064,8005.408,7983.84,6155.776,6290.72,336,316.8,349.024,224,256,241.12,0
19022,1920,2,2,1,34,2,2,2,2,2,0,1296.352,1408.608,1440.64,1465.12,1432,1458.496,134.4,64,57.6,0,54.4,115.2,1
19023,14080,2,2,2,35,-1,0,0,-1,-1,-1,98.912,123.296,128.384,26.272,26.272,26.272,36.8,34.688,26.272,26.272,26.272,26.272,0
19024,960,2,2,1,42,2,2,0,0,0,0,911.52,870.528,903.488,904.704,911.808,901.824,0,64,79.456,32.096,31.008,38.656,1
19025,7360,2,2,2,26,0,0,-2,-2,-2,-2,760.256,0,0,0,0,0,0,0,0,0,0,0,0
19026,14080,2,2,2,28,1,2,2,0,0,0,6693.632,6887.392,6539.808,5958.432,5872.576,4741.408,352,1.728,240.96,244.736,201.92,105.984,1
19027,2560,2,2,1,29,0,0,0,0,0,0,2044.768,1985.536,1594.048,1449.344,1382.08,1262.624,80,80,64.32,64,64,64,1
19028,960,2,2,1,30,0,0,0,0,0,0,936.48,924.832,924.256,941.152,787.264,728.32,64,52.96,48.416,15.968,22.016,0,0
19029,8000,2,2,2,35,0,0,0,0,0,0,7643.36,7734.752,6590.208,6736.416,6870.272,7014.976,272.544,239.392,256,245.824,255.328,427.2,0
19030,960,2,1,1,45,2,0,0,0,0,0,836.96,870.272,910.24,856.512,868.864,907.36,47.424,55.392,55.744,36.096,57.6,38.4,1
19032,1600,2,2,2,34,0,0,0,0,0,0,1513.696,1549.664,1538.208,1570.592,1551.52,1583.488,89.824,96.256,89.984,64,64,64,0
19033,960,2,2,2,34,1,2,2,2,2,2,842.56,819.456,920.992,896,952.928,874.976,0,115.2,0,80.768,0,36.448,0
19034,960,2,2,1,45,0,0,0,0,0,0,985.216,972.64,873.408,870.912,845.824,982.144,56.288,56.384,54.944,30.912,183.648,50.464,1
19035,16000,2,2,1,42,0,0,-2,-2,-2,-2,4794.816,0,0,0,0,0,0,0,0,0,0,0,0
19036,1600,2,2,1,41,1,2,2,2,2,2,785.28,810.56,851.84,860.448,837.056,887.584,48,64,32,0,64,0,1
19037,1600,2,2,1,36,0,0,0,0,0,0,1595.904,1053.376,1087.936,1115.264,453.216,459.584,51.2,80,64,32,32,32,0
19038,1600,2,1,2,22,0,0,-2,-2,-2,-2,77.312,0,0,0,0,0,0,0,0,0,0,0,0
19039,2880,2,2,2,26,0,0,0,0,0,0,1442.208,1385.92,1288.8,1209.6,1194.336,1100.672,64,80,96,96,64,96,0
19040,960,2,1,2,26,1,2,2,2,0,0,444.48,491.968,516.512,498.976,509.056,536.224,64,41.6,0,18.048,35.2,32,1
19041,4800,2,3,1,43,0,0,0,0,0,0,4012.896,3546.304,3449.024,2711.776,2521.728,2450.688,160.576,162.592,193.312,96.736,129.568,192.416,0
19042,1600,2,2,1,23,0,-1,0,0,0,0,462.88,1561.472,1606.592,1626.592,1367.392,1383.168,1609.44,80,64.992,40.768,48,51.2,0
19043,2240,2,2,2,23,2,2,2,0,0,2,475.872,558.752,540.544,576.416,618.08,635.488,91.2,0,44.8,51.2,32,0,1
19044,2560,2,2,2,23,0,0,-2,-2,-2,-2,2203.2,0,0,0,0,0,0,0,0,0,0,0,0
19045,8960,2,1,2,29,-2,-2,-2,-2,-1,-1,-0.352,-0.352,-0.352,-0.352,82.304,305.024,0,0,0,82.656,306.112,4640.224,0
19046,2880,2,2,1,30,0,0,0,0,0,0,207.36,223.136,231.52,263.936,269.184,274.848,35.392,35.968,36.384,9.632,9.984,11.936,0
19047,10560,2,1,1,39,0,0,0,0,0,0,3020.288,1472.192,1539.936,1606.24,1662.144,1790.816,128,96,96,96,160,64,0
19048,6080,2,2,1,46,0,0,0,0,0,0,2588.896,2684.8,2780.704,2892.768,2742.336,2828.8,160,160,179.2,96,128,144,0
19049,6720,2,1,1,40,0,0,0,0,0,0,1507.488,1533.76,1715.68,1763.744,1830.144,2023.328,64,208,96,96,224,80,0
